Autoritate contractanta,CUI,Tip autoritate,Tip activitate,Tip anunt,Tip procedura,Tip legislatie,Tip incheiere contract,Tip contract,Modalitate de desfasurare,Cu licitatie electronica?,Tip criteriu de atribuire,Cod CPV,Denumire CPV,Numar anunt initiere,Data publicare,Numar lot,Numar anunt atribuire,Data publicare,Data contract,Numar contract,Incheiar prin ,Valoare contract (RON),Ofertant,CUI ofertant,Oras,Tara
"Spitalul de Recuperare ""Sf.Gheorghe"" Botosani",3372262,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33696500-0,Reactivi de laborator (Rev.2),CN1064101,01/10/2024 13:00:55,7,CAN1122628,03/26/2024 13:09:11,03/13/2024 00:00:00,1453,Cu acord cadru subsecvent,"5,943",SC Tody Laboratories Int SRL,RO 4134935,Bucuresti,Romania
"Spitalul de Recuperare ""Sf.Gheorghe"" Botosani",3372262,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33696500-0,Reactivi de laborator (Rev.2),CN1064101,01/10/2024 13:00:55,8,CAN1122628,03/26/2024 13:09:11,03/13/2024 00:00:00,1449/ LOT 8,Cu acord cadru,"6,939",BIOMAXIMA CLINICAL S.R.L.,RO 28399247,Cluj-Napoca,Romania
"Spitalul de Recuperare ""Sf.Gheorghe"" Botosani",3372262,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33696500-0,Reactivi de laborator (Rev.2),CN1064101,01/10/2024 13:00:55,8,CAN1122628,03/26/2024 13:09:11,03/13/2024 00:00:00,1451,Cu acord cadru subsecvent,950,BIOMAXIMA CLINICAL S.R.L.,RO 28399247,Cluj-Napoca,Romania
Regia Publica Locala Ocolul Silvic Padurile Sincii RA,26284950,Companii/societati comerciale si regii autonome,Mediu,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Un contract de achizitii publice,Servicii,Online,NU,Pretul cel mai scazut,77211100-3,Servicii de exploatare forestiera (Rev.2),CN1064288,01/19/2024 13:01:11,1,CAN1123437,03/26/2024 13:09:14,03/07/2024 00:00:00,9,Fara acord cadru,"464,209",S.C. CREASTA DE VIS IMPEX S.R.L.,RO 3991145,Comana de Sus,Romania
Regia Publica Locala Ocolul Silvic Padurile Sincii RA,26284950,Companii/societati comerciale si regii autonome,Mediu,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Un contract de achizitii publice,Servicii,Online,NU,Pretul cel mai scazut,77211100-3,Servicii de exploatare forestiera (Rev.2),CN1064288,01/19/2024 13:01:11,2,CAN1123437,03/26/2024 13:09:14,03/18/2024 00:00:00,11,Fara acord cadru,"282,674",EXPLO MOLDOVAN SRL,29321645,Valcea,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,1,CAN1056578,03/26/2024 13:09:16,05/25/2021 00:00:00,2191,Cu acord cadru,,MEDIPLUS EXIM,RO 9311280,Mogosoaia,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,1,CAN1056578,03/26/2024 13:09:16,08/09/2023 00:00:00,2111,Cu acord cadru subsecvent,"96,444",MEDIPLUS EXIM,RO 9311280,Mogosoaia,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,05/25/2021 00:00:00,2192,Cu acord cadru,,EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,06/24/2021 00:00:00,2370,Cu acord cadru subsecvent,"4,169",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,07/27/2021 00:00:00,2573,Cu acord cadru subsecvent,"2,779",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,10/01/2021 00:00:00,3283,Cu acord cadru subsecvent,"4,169",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,11/17/2021 00:00:00,3941,Cu acord cadru subsecvent,"2,779",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,12/20/2021 00:00:00,4334,Cu acord cadru subsecvent,"5,559",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,02/02/2022 00:00:00,347,Cu acord cadru subsecvent,"4,169",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,04/08/2022 00:00:00,980,Cu acord cadru subsecvent,"2,865",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,07/07/2022 00:00:00,1994,Cu acord cadru subsecvent,"5,730",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,11/14/2022 00:00:00,3407,Cu acord cadru subsecvent,"4,297",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,03/06/2023 00:00:00,605,Cu acord cadru subsecvent,"1,432",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,04/27/2023 00:00:00,1185,Cu acord cadru subsecvent,"4,297",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,06/08/2023 00:00:00,1454,Cu acord cadru subsecvent,"1,432",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,07/06/2023 00:00:00,1635,Cu acord cadru subsecvent,"2,292",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,07/27/2023 00:00:00,1858,Cu acord cadru subsecvent,"1,146",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,10/12/2023 00:00:00,2946,Cu acord cadru subsecvent,"2,486",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,11/13/2023 00:00:00,3320,Cu acord cadru subsecvent,"120,087",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,11/23/2023 00:00:00,3436,Cu acord cadru subsecvent,"1,036",EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",9524980,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33651400-2,Antivirale pentru uz sistemic (Rev.2),CN1029183,03/16/2021 01:35:31,2,CAN1056578,03/26/2024 13:09:16,03/14/2024 00:00:00,1056,Cu acord cadru subsecvent,621,EUROPHARM HOLDING S.A.,RO 6567900,Brasov,Romania
JUDETUL SATU MARE,3897378,Consiliul județean,Servicii publice generale,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Un contract de achizitii publice,Lucrari,Online,NU,Cel mai bun raport calitate – pret,45233120-6,Lucrari de constructii de drumuri (Rev.2),CN1003046,08/08/2018 01:35:14,1,CAN1015427,03/26/2024 13:09:24,05/07/2019 00:00:00,157,Fara acord cadru,"28,951,286",SOCIETATEA DE CONSTRUCTII NAPOCA S.A.,199117,Cluj-Napoca,Romania
JUDETUL SATU MARE,3897378,Consiliul județean,Servicii publice generale,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Un contract de achizitii publice,Lucrari,Online,NU,Cel mai bun raport calitate – pret,45233120-6,Lucrari de constructii de drumuri (Rev.2),CN1003046,08/08/2018 01:35:14,2,CAN1015427,03/26/2024 13:09:24,05/06/2019 00:00:00,155,Fara acord cadru,"26,378,383",Alfa Rom S.R.L.,640174,Satu Mare,Romania
JUDETUL SATU MARE,3897378,Consiliul județean,Servicii publice generale,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Un contract de achizitii publice,Lucrari,Online,NU,Cel mai bun raport calitate – pret,45233120-6,Lucrari de constructii de drumuri (Rev.2),CN1003046,08/08/2018 01:35:14,3,CAN1015427,03/26/2024 13:09:24,05/06/2019 00:00:00,156,Fara acord cadru,"23,471,477",DRUM CONSTRUCT,RO 7224633,Pericei,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,1,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49366,Cu acord cadru,"316,800",AGRITWINS S.R.L.,39094477,Unirea,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,1,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49366,Cu acord cadru,"316,800",AMA FRUCT CP,28103545,Horodniceni,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,1,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49366,Cu acord cadru,"316,800",SUPER EXTRA PAN S.R.L.,RO 10125699,Deva,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,1,CAN1110705,03/26/2024 13:09:26,10/03/2023 00:00:00,55611,Cu acord cadru subsecvent,"9,000",AMA FRUCT CP,28103545,Horodniceni,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,1,CAN1110705,03/26/2024 13:09:26,11/06/2023 00:00:00,60659,Cu acord cadru subsecvent,"43,200",AMA FRUCT CP,28103545,Horodniceni,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,1,CAN1110705,03/26/2024 13:09:26,02/14/2024 00:00:00,26323,Cu acord cadru subsecvent,"69,600",SUPER EXTRA PAN S.R.L.,RO 10125699,Deva,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,2,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49365,Cu acord cadru,"38,400",AGRITWINS S.R.L.,39094477,Unirea,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,2,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49365,Cu acord cadru,"38,400",AMA FRUCT CP,28103545,Horodniceni,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,2,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49365,Cu acord cadru,"38,400",STEDYAN COM,RO 15779023,Braila,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,2,CAN1110705,03/26/2024 13:09:26,10/03/2023 00:00:00,55612,Cu acord cadru subsecvent,"1,350",AMA FRUCT CP,28103545,Horodniceni,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,2,CAN1110705,03/26/2024 13:09:26,11/06/2023 00:00:00,60660,Cu acord cadru subsecvent,"8,280",AMA FRUCT CP,28103545,Horodniceni,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,3,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49364,Cu acord cadru,"102,960",AGRITWINS S.R.L.,39094477,Unirea,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,3,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49364,Cu acord cadru,"102,960",AMA FRUCT CP,28103545,Horodniceni,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,3,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49364,Cu acord cadru,"102,960",SUPER EXTRA PAN S.R.L.,RO 10125699,Deva,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,3,CAN1110705,03/26/2024 13:09:26,10/03/2023 00:00:00,55614,Cu acord cadru subsecvent,"2,980",AMA FRUCT CP,28103545,Horodniceni,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,3,CAN1110705,03/26/2024 13:09:26,11/09/2023 00:00:00,61122,Cu acord cadru subsecvent,"22,260",AGRITWINS S.R.L.,39094477,Unirea,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,4,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49362,Cu acord cadru,"75,200",AGRITWINS S.R.L.,39094477,Unirea,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,4,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49362,Cu acord cadru,"75,200",AMA FRUCT CP,28103545,Horodniceni,Romania
PENITENCIARUL GALATI,3127263,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,03221000-6,Legume (Rev.2),CN1055309,05/17/2023 19:01:05,4,CAN1110705,03/26/2024 13:09:26,08/17/2023 00:00:00,49362,Cu acord cadru,"75,200",STEDYAN COM,RO 15779023,Braila,Romania
